======================================================================
 Oblivious Join Complexity (O(N*M)) & Time Log
======================================================================

--- 启动 Join 阶段: Table_A ⨝ Table_B (Pipelined) ---
  [Pairing] Bucket A: 533      | Bucket B: 513      | 扫描次数 (A*B): 273,429     
  [Pairing] Bucket A: 533      | Bucket B: 460      | 扫描次数 (A*B): 245,180     
  [Pairing] Bucket A: 518      | Bucket B: 460      | 扫描次数 (A*B): 238,280     
  [Pairing] Bucket A: 518      | Bucket B: 492      | 扫描次数 (A*B): 254,856     
  [Pairing] Bucket A: 498      | Bucket B: 492      | 扫描次数 (A*B): 245,016     
  [Pairing] Bucket A: 511      | Bucket B: 492      | 扫描次数 (A*B): 251,412     
  [Pairing] Bucket A: 511      | Bucket B: 436      | 扫描次数 (A*B): 222,796     
  [Pairing] Bucket A: 510      | Bucket B: 436      | 扫描次数 (A*B): 222,360     
  [Pairing] Bucket A: 510      | Bucket B: 517      | 扫描次数 (A*B): 263,670     
  [Pairing] Bucket A: 489      | Bucket B: 517      | 扫描次数 (A*B): 252,813     
  [Pairing] Bucket A: 489      | Bucket B: 472      | 扫描次数 (A*B): 230,808     
  [Pairing] Bucket A: 497      | Bucket B: 472      | 扫描次数 (A*B): 234,584     
  [Pairing] Bucket A: 497      | Bucket B: 468      | 扫描次数 (A*B): 232,596     
  [Pairing] Bucket A: 449      | Bucket B: 468      | 扫描次数 (A*B): 210,132     
  [Pairing] Bucket A: 449      | Bucket B: 502      | 扫描次数 (A*B): 225,398     
  [Pairing] Bucket A: 467      | Bucket B: 502      | 扫描次数 (A*B): 234,434     
  [Pairing] Bucket A: 504      | Bucket B: 502      | 扫描次数 (A*B): 253,008     
  [Pairing] Bucket A: 504      | Bucket B: 484      | 扫描次数 (A*B): 243,936     
  [Pairing] Bucket A: 483      | Bucket B: 484      | 扫描次数 (A*B): 233,772     
  [Pairing] Bucket A: 483      | Bucket B: 479      | 扫描次数 (A*B): 231,357     
  [Pairing] Bucket A: 519      | Bucket B: 479      | 扫描次数 (A*B): 248,601     
  [Pairing] Bucket A: 519      | Bucket B: 484      | 扫描次数 (A*B): 251,196     
  [Pairing] Bucket A: 449      | Bucket B: 484      | 扫描次数 (A*B): 217,316     
  [Pairing] Bucket A: 449      | Bucket B: 470      | 扫描次数 (A*B): 211,030     
  [Pairing] Bucket A: 442      | Bucket B: 470      | 扫描次数 (A*B): 207,740     
  [Pairing] Bucket A: 489      | Bucket B: 470      | 扫描次数 (A*B): 229,830     
  [Pairing] Bucket A: 489      | Bucket B: 499      | 扫描次数 (A*B): 244,011     
  [Pairing] Bucket A: 530      | Bucket B: 499      | 扫描次数 (A*B): 264,470     
  [Pairing] Bucket A: 530      | Bucket B: 493      | 扫描次数 (A*B): 261,290     
  [Pairing] Bucket A: 479      | Bucket B: 493      | 扫描次数 (A*B): 236,147     
  [Pairing] Bucket A: 479      | Bucket B: 473      | 扫描次数 (A*B): 226,567     
  [Pairing] Bucket A: 494      | Bucket B: 473      | 扫描次数 (A*B): 233,662     
  [Pairing] Bucket A: 494      | Bucket B: 500      | 扫描次数 (A*B): 247,000     
  [Pairing] Bucket A: 468      | Bucket B: 500      | 扫描次数 (A*B): 234,000     
  [Pairing] Bucket A: 495      | Bucket B: 500      | 扫描次数 (A*B): 247,500     
  [Pairing] Bucket A: 495      | Bucket B: 502      | 扫描次数 (A*B): 248,490     
  [Pairing] Bucket A: 483      | Bucket B: 502      | 扫描次数 (A*B): 242,466     
  [Pairing] Bucket A: 483      | Bucket B: 519      | 扫描次数 (A*B): 250,677     
  [Pairing] Bucket A: 508      | Bucket B: 519      | 扫描次数 (A*B): 263,652     
  [Pairing] Bucket A: 508      | Bucket B: 496      | 扫描次数 (A*B): 251,968     
  [Pairing] Bucket A: 471      | Bucket B: 496      | 扫描次数 (A*B): 233,616     
  [Pairing] Bucket A: 448      | Bucket B: 496      | 扫描次数 (A*B): 222,208     
  [Pairing] Bucket A: 448      | Bucket B: 514      | 扫描次数 (A*B): 230,272     
  [Pairing] Bucket A: 444      | Bucket B: 514      | 扫描次数 (A*B): 228,216     
  [Pairing] Bucket A: 444      | Bucket B: 483      | 扫描次数 (A*B): 214,452     
  [Pairing] Bucket A: 503      | Bucket B: 483      | 扫描次数 (A*B): 242,949     
  [Pairing] Bucket A: 503      | Bucket B: 490      | 扫描次数 (A*B): 246,470     
  [Pairing] Bucket A: 514      | Bucket B: 490      | 扫描次数 (A*B): 251,860     
  [Pairing] Bucket A: 490      | Bucket B: 490      | 扫描次数 (A*B): 240,100     
  [Pairing] Bucket A: 490      | Bucket B: 506      | 扫描次数 (A*B): 247,940     
  [Pairing] Bucket A: 511      | Bucket B: 506      | 扫描次数 (A*B): 258,566     
  [Pairing] Bucket A: 511      | Bucket B: 479      | 扫描次数 (A*B): 244,769     
  [Pairing] Bucket A: 483      | Bucket B: 479      | 扫描次数 (A*B): 231,357     
  [Pairing] Bucket A: 483      | Bucket B: 503      | 扫描次数 (A*B): 242,949     
  [Pairing] Bucket A: 496      | Bucket B: 503      | 扫描次数 (A*B): 249,488     
  [Pairing] Bucket A: 496      | Bucket B: 504      | 扫描次数 (A*B): 249,984     
  [Pairing] Bucket A: 504      | Bucket B: 504      | 扫描次数 (A*B): 254,016     
  [Pairing] Bucket A: 504      | Bucket B: 450      | 扫描次数 (A*B): 226,800     
  [Pairing] Bucket A: 459      | Bucket B: 450      | 扫描次数 (A*B): 206,550     
  [Pairing] Bucket A: 477      | Bucket B: 450      | 扫描次数 (A*B): 214,650     
  [Pairing] Bucket A: 477      | Bucket B: 458      | 扫描次数 (A*B): 218,466     
  [Pairing] Bucket A: 470      | Bucket B: 458      | 扫描次数 (A*B): 215,260     
  [Pairing] Bucket A: 470      | Bucket B: 490      | 扫描次数 (A*B): 230,300     
  [Pairing] Bucket A: 515      | Bucket B: 490      | 扫描次数 (A*B): 252,350     
  [Pairing] Bucket A: 515      | Bucket B: 477      | 扫描次数 (A*B): 245,655     
  [Pairing] Bucket A: 492      | Bucket B: 477      | 扫描次数 (A*B): 234,684     
  [Pairing] Bucket A: 492      | Bucket B: 494      | 扫描次数 (A*B): 243,048     
  [Pairing] Bucket A: 487      | Bucket B: 494      | 扫描次数 (A*B): 240,578     
  [Pairing] Bucket A: 462      | Bucket B: 494      | 扫描次数 (A*B): 228,228     
  [Pairing] Bucket A: 462      | Bucket B: 450      | 扫描次数 (A*B): 207,900     
  [Pairing] Bucket A: 447      | Bucket B: 450      | 扫描次数 (A*B): 201,150     
  [Pairing] Bucket A: 447      | Bucket B: 474      | 扫描次数 (A*B): 211,878     
  [Pairing] Bucket A: 494      | Bucket B: 474      | 扫描次数 (A*B): 234,156     
  [Pairing] Bucket A: 494      | Bucket B: 487      | 扫描次数 (A*B): 240,578     
  [Pairing] Bucket A: 525      | Bucket B: 487      | 扫描次数 (A*B): 255,675     
  [Pairing] Bucket A: 525      | Bucket B: 469      | 扫描次数 (A*B): 246,225     
  [Pairing] Bucket A: 491      | Bucket B: 469      | 扫描次数 (A*B): 230,279     
  [Pairing] Bucket A: 491      | Bucket B: 502      | 扫描次数 (A*B): 246,482     
  [Pairing] Bucket A: 461      | Bucket B: 502      | 扫描次数 (A*B): 231,422     
  [Pairing] Bucket A: 487      | Bucket B: 502      | 扫描次数 (A*B): 244,474     
  [Pairing] Bucket A: 487      | Bucket B: 475      | 扫描次数 (A*B): 231,325     
  [Pairing] Bucket A: 519      | Bucket B: 475      | 扫描次数 (A*B): 246,525     
  [Pairing] Bucket A: 519      | Bucket B: 524      | 扫描次数 (A*B): 271,956     
  [Pairing] Bucket A: 510      | Bucket B: 524      | 扫描次数 (A*B): 267,240     
  [Pairing] Bucket A: 510      | Bucket B: 491      | 扫描次数 (A*B): 250,410     
  [Pairing] Bucket A: 512      | Bucket B: 491      | 扫描次数 (A*B): 251,392     
  [Pairing] Bucket A: 512      | Bucket B: 496      | 扫描次数 (A*B): 253,952     
  [Pairing] Bucket A: 486      | Bucket B: 496      | 扫描次数 (A*B): 241,056     
  [Pairing] Bucket A: 519      | Bucket B: 496      | 扫描次数 (A*B): 257,424     
  [Pairing] Bucket A: 519      | Bucket B: 529      | 扫描次数 (A*B): 274,551     
  [Pairing] Bucket A: 524      | Bucket B: 529      | 扫描次数 (A*B): 277,196     
  [Pairing] Bucket A: 524      | Bucket B: 506      | 扫描次数 (A*B): 265,144     
  [Pairing] Bucket A: 489      | Bucket B: 506      | 扫描次数 (A*B): 247,434     
  [Pairing] Bucket A: 489      | Bucket B: 485      | 扫描次数 (A*B): 237,165     
  [Pairing] Bucket A: 486      | Bucket B: 485      | 扫描次数 (A*B): 235,710     
  [Pairing] Bucket A: 511      | Bucket B: 485      | 扫描次数 (A*B): 247,835     
  [Pairing] Bucket A: 511      | Bucket B: 498      | 扫描次数 (A*B): 254,478     
  [Pairing] Bucket A: 513      | Bucket B: 498      | 扫描次数 (A*B): 255,474     
  [Pairing] Bucket A: 513      | Bucket B: 503      | 扫描次数 (A*B): 258,039     
  [Pairing] Bucket A: 501      | Bucket B: 503      | 扫描次数 (A*B): 252,003     
  [Pairing] Bucket A: 501      | Bucket B: 516      | 扫描次数 (A*B): 258,516     
  [Pairing] Bucket A: 499      | Bucket B: 516      | 扫描次数 (A*B): 257,484     
  [Pairing] Bucket A: 499      | Bucket B: 473      | 扫描次数 (A*B): 236,027     
  [Pairing] Bucket A: 468      | Bucket B: 473      | 扫描次数 (A*B): 221,364     
  [Pairing] Bucket A: 477      | Bucket B: 473      | 扫描次数 (A*B): 225,621     
  [Pairing] Bucket A: 477      | Bucket B: 485      | 扫描次数 (A*B): 231,345     
  [Pairing] Bucket A: 496      | Bucket B: 485      | 扫描次数 (A*B): 240,560     
  [Pairing] Bucket A: 496      | Bucket B: 506      | 扫描次数 (A*B): 250,976     
  [Pairing] Bucket A: 482      | Bucket B: 506      | 扫描次数 (A*B): 243,892     
  [Pairing] Bucket A: 482      | Bucket B: 522      | 扫描次数 (A*B): 251,604     
  [Pairing] Bucket A: 527      | Bucket B: 522      | 扫描次数 (A*B): 275,094     
  [Pairing] Bucket A: 497      | Bucket B: 522      | 扫描次数 (A*B): 259,434     
  [Pairing] Bucket A: 497      | Bucket B: 520      | 扫描次数 (A*B): 258,440     
  [Pairing] Bucket A: 490      | Bucket B: 520      | 扫描次数 (A*B): 254,800     
  [Pairing] Bucket A: 490      | Bucket B: 507      | 扫描次数 (A*B): 248,430     
  [Pairing] Bucket A: 494      | Bucket B: 507      | 扫描次数 (A*B): 250,458     
  [Pairing] Bucket A: 494      | Bucket B: 522      | 扫描次数 (A*B): 257,868     
  [Pairing] Bucket A: 502      | Bucket B: 522      | 扫描次数 (A*B): 262,044     
  [Pairing] Bucket A: 505      | Bucket B: 522      | 扫描次数 (A*B): 263,610     
  [Pairing] Bucket A: 505      | Bucket B: 477      | 扫描次数 (A*B): 240,885     
  [Pairing] Bucket A: 470      | Bucket B: 477      | 扫描次数 (A*B): 224,190     
  [Pairing] Bucket A: 470      | Bucket B: 445      | 扫描次数 (A*B): 209,150     
  [Pairing] Bucket A: 469      | Bucket B: 445      | 扫描次数 (A*B): 208,705     
  [Pairing] Bucket A: 469      | Bucket B: 509      | 扫描次数 (A*B): 238,721     
  [Pairing] Bucket A: 499      | Bucket B: 509      | 扫描次数 (A*B): 253,991     
  [Pairing] Bucket A: 499      | Bucket B: 503      | 扫描次数 (A*B): 250,997     
  [Pairing] Bucket A: 502      | Bucket B: 503      | 扫描次数 (A*B): 252,506     
  [Pairing] Bucket A: 502      | Bucket B: 492      | 扫描次数 (A*B): 246,984     
  [Pairing] Bucket A: 502      | Bucket B: 492      | 扫描次数 (A*B): 246,984     
  [Pairing] Bucket A: 447      | Bucket B: 492      | 扫描次数 (A*B): 219,924     
  [Pairing] Bucket A: 447      | Bucket B: 495      | 扫描次数 (A*B): 221,265     
  [Pairing] Bucket A: 463      | Bucket B: 495      | 扫描次数 (A*B): 229,185     
  [Pairing] Bucket A: 463      | Bucket B: 487      | 扫描次数 (A*B): 225,481     
  [Pairing] Bucket A: 476      | Bucket B: 487      | 扫描次数 (A*B): 231,812     
  [Pairing] Bucket A: 476      | Bucket B: 511      | 扫描次数 (A*B): 243,236     
  [Pairing] Bucket A: 505      | Bucket B: 511      | 扫描次数 (A*B): 258,055     
  [Pairing] Bucket A: 480      | Bucket B: 511      | 扫描次数 (A*B): 245,280     
  [Pairing] Bucket A: 480      | Bucket B: 490      | 扫描次数 (A*B): 235,200     
  [Pairing] Bucket A: 476      | Bucket B: 490      | 扫描次数 (A*B): 233,240     
  [Pairing] Bucket A: 476      | Bucket B: 513      | 扫描次数 (A*B): 244,188     
  [Pairing] Bucket A: 476      | Bucket B: 513      | 扫描次数 (A*B): 244,188     
  [Pairing] Bucket A: 476      | Bucket B: 460      | 扫描次数 (A*B): 218,960     
  [Pairing] Bucket A: 483      | Bucket B: 460      | 扫描次数 (A*B): 222,180     
  [Pairing] Bucket A: 519      | Bucket B: 460      | 扫描次数 (A*B): 238,740     
  [Pairing] Bucket A: 519      | Bucket B: 504      | 扫描次数 (A*B): 261,576     
  [Pairing] Bucket A: 501      | Bucket B: 504      | 扫描次数 (A*B): 252,504     
  [Pairing] Bucket A: 501      | Bucket B: 489      | 扫描次数 (A*B): 244,989     
  [Pairing] Bucket A: 464      | Bucket B: 489      | 扫描次数 (A*B): 226,896     
  [Pairing] Bucket A: 464      | Bucket B: 452      | 扫描次数 (A*B): 209,728     
  [Pairing] Bucket A: 454      | Bucket B: 452      | 扫描次数 (A*B): 205,208     
  [Pairing] Bucket A: 454      | Bucket B: 514      | 扫描次数 (A*B): 233,356     
  [Pairing] Bucket A: 505      | Bucket B: 514      | 扫描次数 (A*B): 259,570     
  [Pairing] Bucket A: 478      | Bucket B: 514      | 扫描次数 (A*B): 245,692     
  [Pairing] Bucket A: 478      | Bucket B: 481      | 扫描次数 (A*B): 229,918     
  [Pairing] Bucket A: 483      | Bucket B: 481      | 扫描次数 (A*B): 232,323     
  [Pairing] Bucket A: 483      | Bucket B: 487      | 扫描次数 (A*B): 235,221     
  [Pairing] Bucket A: 514      | Bucket B: 487      | 扫描次数 (A*B): 250,318     
  [Pairing] Bucket A: 514      | Bucket B: 489      | 扫描次数 (A*B): 251,346     
  [Pairing] Bucket A: 445      | Bucket B: 489      | 扫描次数 (A*B): 217,605     
  [Pairing] Bucket A: 445      | Bucket B: 493      | 扫描次数 (A*B): 219,385     
  [Pairing] Bucket A: 516      | Bucket B: 493      | 扫描次数 (A*B): 254,388     
  [Pairing] Bucket A: 478      | Bucket B: 493      | 扫描次数 (A*B): 235,654     
  [Pairing] Bucket A: 478      | Bucket B: 507      | 扫描次数 (A*B): 242,346     
  [Pairing] Bucket A: 514      | Bucket B: 507      | 扫描次数 (A*B): 260,598     
  [Pairing] Bucket A: 514      | Bucket B: 498      | 扫描次数 (A*B): 255,972     
  [Pairing] Bucket A: 497      | Bucket B: 498      | 扫描次数 (A*B): 247,506     
  [Pairing] Bucket A: 497      | Bucket B: 465      | 扫描次数 (A*B): 231,105     
  [Pairing] Bucket A: 469      | Bucket B: 465      | 扫描次数 (A*B): 218,085     
  [Pairing] Bucket A: 469      | Bucket B: 469      | 扫描次数 (A*B): 219,961     
  [Pairing] Bucket A: 475      | Bucket B: 469      | 扫描次数 (A*B): 222,775     
  [Pairing] Bucket A: 475      | Bucket B: 407      | 扫描次数 (A*B): 193,325     
  [Pairing] Bucket A: 456      | Bucket B: 407      | 扫描次数 (A*B): 185,592     
  [Pairing] Bucket A: 160      | Bucket B: 407      | 扫描次数 (A*B): 65,120      
>>> [Table_A ⨝ Table_B (Pipelined)] 累计扫描次数: 114,120,228 | 耗时: 7.2978 秒

======================================================================
 🏆 全局总扫描次数 (Grand Total): 114,120,228
 ⏱️  端到端总运行耗时 (Total Time): 7.5226 秒
======================================================================
